Year_Built,Heating_QC,Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Garage_Cars,Pool_QC,Sale_Price,transformed_price
1970,Good,1,1,3,0,No_Pool,84500,11.34450681
1976,Excellent,1,3,6,1,No_Pool,75190,11.22777352
1976,Typical,1,3,5,2,No_Pool,146800,11.8968264
1977,Typical,1,1,4,2,No_Pool,153500,11.94145585
1977,Typical,2,3,6,2,No_Pool,188000,12.14419724
1977,Typical,1,3,6,2,No_Pool,196000,12.18586994
1977,Excellent,1,3,6,2,No_Pool,157000,11.96400108
1971,Typical,1,2,5,0,No_Pool,138000,11.83500896
1970,Excellent,1,2,5,2,No_Pool,129500,11.77143616
1961,Typical,1,3,6,1,No_Pool,80000,11.28978191
1982,Typical,1,2,4,2,No_Pool,129500,11.77143616
1976,Typical,1,3,6,2,No_Pool,135000,11.81303006
1982,Typical,1,2,5,1,No_Pool,124500,11.73206099
1983,Typical,1,2,4,1,No_Pool,139000,11.84222921
1991,Typical,1,3,5,0,No_Pool,93500,11.44571672
1984,Typical,1,3,5,1,No_Pool,124500,11.73206099
1954,Good,2,2,5,2,No_Pool,149900,11.91772368
1956,Typical,1,2,5,1,No_Pool,157500,11.96718074
1957,Fair,1,3,7,3,No_Pool,169000,12.03765399
1957,Excellent,1,1,4,2,No_Pool,252000,12.43718437
1969,Good,2,3,8,2,No_Pool,192100,12.16577135
1997,Excellent,2,3,6,2,No_Pool,183500,12.11996995
1997,Good,2,4,8,2,No_Pool,222000,12.31043266
1995,Good,2,3,7,2,No_Pool,170000,12.04355372
1995,Good,2,3,6,2,No_Pool,187500,12.14153412
1996,Good,2,3,7,2,No_Pool,202000,12.21602298
1997,Good,2,3,8,2,No_Pool,185000,12.1281111
2005,Excellent,2,4,9,2,No_Pool,320000,12.67607627
2006,Excellent,2,3,7,3,No_Pool,240000,12.3883942
2005,Excellent,2,4,7,2,No_Pool,250000,12.4292162
2005,Excellent,2,3,8,3,No_Pool,239900,12.38797745
2005,Excellent,2,3,9,3,No_Pool,309000,12.64109656
2006,Excellent,2,3,9,2,No_Pool,274725,12.52352588
1994,Excellent,2,4,9,2,No_Pool,270000,12.50617724
1993,Good,2,3,6,2,No_Pool,183500,12.11996995
1993,Good,2,3,6,2,No_Pool,165600,12.01733052
1998,Good,2,3,8,2,No_Pool,176500,12.08107616
1987,Typical,2,2,5,2,No_Pool,130000,11.77528973
1987,Good,2,2,5,2,No_Pool,239000,12.38421883
1985,Typical,2,2,5,2,No_Pool,275000,12.52452638
2005,Excellent,3,3,11,3,No_Pool,457347,13.03319768
2006,Excellent,3,5,10,3,No_Pool,545224,13.208952
2006,Excellent,2,4,11,3,No_Pool,356383,12.78376127
2005,Excellent,3,4,11,3,No_Pool,556581,13.22956799
2006,Excellent,2,4,10,3,No_Pool,361919,12.79917571
2006,Excellent,2,4,11,3,No_Pool,535000,13.19002203
2005,Excellent,3,4,10,3,No_Pool,401179,12.90216299
2006,Excellent,3,3,10,3,No_Pool,438780,12.99175343
1948,Good,2,2,7,2,No_Pool,169000,12.03765399
1955,Typical,1,3,5,2,No_Pool,145000,11.88448902
2005,Excellent,2,2,7,2,No_Pool,318000,12.66980666
2005,Excellent,2,3,7,3,No_Pool,319000,12.67294638
2005,Excellent,2,3,8,3,No_Pool,470000,13.06048797
1984,Excellent,2,3,8,2,No_Pool,202500,12.21849517
1988,Good,2,4,9,3,No_Pool,229000,12.34147728
1977,Fair,2,3,9,2,No_Pool,235000,12.36734079
1976,Typical,2,3,6,2,No_Pool,190000,12.15477935
1980,Typical,1,2,5,2,No_Pool,169000,12.03765399
1988,Good,2,3,6,2,No_Pool,241500,12.39462475
1978,Typical,2,4,8,2,No_Pool,188900,12.14897305
1980,Typical,2,3,7,2,No_Pool,207500,12.24288662
1978,Typical,3,5,12,2,Fair,250000,12.4292162
1975,Typical,2,3,6,2,No_Pool,179900,12.10015642
1976,Typical,1,2,5,2,No_Pool,172000,12.05524976
2005,Excellent,2,3,8,2,No_Pool,294323,12.59243308
1975,Typical,3,3,8,2,No_Pool,184500,12.12540474
1975,Excellent,1,3,6,2,No_Pool,153500,11.94145585
1976,Typical,2,4,8,2,No_Pool,162900,12.00089179
1974,Fair,1,3,5,2,Fair,181000,12.10625231
1974,Typical,2,3,6,2,No_Pool,155000,11.9511804
1969,Excellent,1,3,6,1,No_Pool,138800,11.84078933
1970,Good,1,3,5,1,No_Pool,116050,11.66177641
1971,Typical,1,3,5,0,No_Pool,88000,11.38509209
1971,Typical,1,3,5,2,No_Pool,97500,11.48760766
2002,Excellent,2,2,4,2,No_Pool,190000,12.15477935
1973,Typical,1,3,6,2,No_Pool,105500,11.56646623
1973,Good,1,3,7,2,No_Pool,125500,11.74006104
1973,Typical,1,2,5,1,No_Pool,83000,11.32659589
1972,Excellent,1,3,6,1,No_Pool,116000,11.66134547
1971,Typical,1,3,7,0,No_Pool,91500,11.42409425
1972,Good,1,3,7,1,No_Pool,118000,11.6784399
1972,Typical,1,2,5,1,No_Pool,89000,11.39639165
1972,Good,1,3,6,1,No_Pool,108000,11.58988651
1972,Typical,1,2,5,1,No_Pool,94500,11.45635511
1975,Good,2,2,4,2,No_Pool,146300,11.89341459
1967,Typical,1,3,6,1,No_Pool,145000,11.88448902
1967,Typical,1,3,6,1,No_Pool,123000,11.71993963
1976,Typical,2,2,4,1,No_Pool,137500,11.8313792
1976,Good,2,3,6,2,No_Pool,144000,11.87756858
2004,Excellent,2,3,8,3,No_Pool,315000,12.66032792
2006,Good,2,4,11,3,No_Pool,412083,12.92898006
2006,Excellent,3,4,9,3,No_Pool,342643,12.74444437
2004,Excellent,2,2,6,3,No_Pool,252000,12.43718437
2006,Excellent,2,2,7,3,No_Pool,465000,13.04979268
2006,Excellent,2,4,8,3,No_Pool,293000,12.58792789
2005,Excellent,2,2,7,3,No_Pool,415000,12.9360338
2004,Excellent,2,3,8,3,No_Pool,326000,12.69465266
2005,Excellent,3,4,9,3,No_Pool,325300,12.69250311
2004,Excellent,3,4,9,3,No_Pool,309000,12.64109656
2005,Excellent,2,4,10,3,No_Pool,300000,12.61153775
2005,Good,2,3,8,3,No_Pool,275500,12.52634291
2005,Excellent,2,3,8,2,No_Pool,338500,12.73227937
2005,Excellent,3,4,11,3,No_Pool,345000,12.7512997
2005,Excellent,2,3,8,2,No_Pool,344133,12.74878349
2006,Good,2,4,10,3,No_Pool,298236,12.6056404
2005,Excellent,2,4,10,3,No_Pool,329900,12.70654486
2003,Excellent,2,3,8,3,No_Pool,360000,12.79385931
2006,Excellent,2,3,8,3,No_Pool,281000,12.54610995
2005,Excellent,2,2,6,3,No_Pool,372397,12.82771577
2004,Excellent,2,2,7,3,No_Pool,378000,12.84264947
2003,Excellent,2,2,6,3,No_Pool,374000,12.83201108
2005,Excellent,2,4,10,3,No_Pool,437154,12.98804081
2005,Excellent,2,3,8,2,No_Pool,275000,12.52452638
2004,Excellent,2,3,9,3,No_Pool,279000,12.53896706
2005,Excellent,2,2,6,2,No_Pool,185850,12.13269518
2005,Excellent,2,2,6,2,No_Pool,282500,12.55143383
2005,Excellent,2,2,6,2,No_Pool,202500,12.21849517
2005,Excellent,2,2,6,2,No_Pool,202665,12.21930965
2006,Excellent,2,1,6,3,No_Pool,332200,12.71349248
2006,Excellent,2,2,6,2,No_Pool,310090,12.64461786
2003,Excellent,2,2,6,2,No_Pool,171750,12.05379521
2005,Excellent,2,3,6,2,No_Pool,169990,12.04349489
2005,Excellent,2,3,8,2,No_Pool,170440,12.04613861
2006,Excellent,2,3,8,2,No_Pool,169985,12.04346548
2006,Excellent,2,3,7,2,No_Pool,179665,12.09884928
2006,Excellent,2,4,9,3,No_Pool,219210,12.29778545
2006,Excellent,2,3,6,2,No_Pool,174190,12.06790194
2006,Good,2,3,8,2,No_Pool,172785,12.05980333
2004,Excellent,2,4,9,3,No_Pool,258000,12.46071486
2006,Excellent,2,3,8,2,No_Pool,185101,12.1286569
2006,Excellent,2,2,6,2,No_Pool,210250,12.25605258
2003,Excellent,2,2,7,2,No_Pool,234000,12.36307639
2003,Excellent,2,2,7,2,No_Pool,215000,12.27839331
2002,Excellent,2,2,5,2,No_Pool,246990,12.41710313
2004,Excellent,2,2,6,2,No_Pool,178740,12.09368751
2004,Excellent,2,2,7,2,No_Pool,225000,12.32385568
2005,Excellent,2,2,5,2,No_Pool,167240,12.02718519
2005,Excellent,2,2,6,2,No_Pool,156820,11.96285393
2005,Excellent,2,2,6,2,No_Pool,213490,12.27134527
2006,Excellent,2,1,7,3,No_Pool,264561,12.48582713
2006,Excellent,2,2,6,3,No_Pool,246578,12.41543365
2005,Excellent,2,4,7,2,No_Pool,192140,12.16597955
2002,Excellent,2,3,7,2,No_Pool,183200,12.11833373
2004,Excellent,2,3,6,2,No_Pool,178000,12.08953883
2004,Excellent,2,3,7,2,No_Pool,201490,12.21349503
2000,Excellent,2,3,7,2,No_Pool,230500,12.34800614
2003,Excellent,2,3,8,2,No_Pool,180000,12.10071213
2000,Excellent,2,3,7,2,No_Pool,172400,12.05757264
2000,Excellent,2,3,9,2,No_Pool,215000,12.27839331
1998,Good,2,4,10,2,No_Pool,199900,12.20557252
2000,Excellent,2,3,7,2,No_Pool,173000,12.06104687
2006,Good,3,4,8,3,No_Pool,287602,12.56933286
1999,Excellent,2,4,8,2,No_Pool,230000,12.34583459
1997,Excellent,2,3,7,3,No_Pool,348000,12.75995776
1998,Excellent,2,3,7,3,No_Pool,286000,12.56374709
2000,Excellent,2,3,7,3,No_Pool,300000,12.61153775
1995,Excellent,3,4,10,3,No_Pool,625000,13.34550693
2000,Excellent,2,4,9,3,No_Pool,405000,12.91164235
1998,Excellent,2,3,7,2,No_Pool,280000,12.54254488
1998,Good,2,4,10,2,No_Pool,258000,12.46071486
1995,Excellent,2,4,9,3,No_Pool,350000,12.76568843
1993,Excellent,3,4,11,3,No_Pool,584500,13.27851206
1994,Excellent,2,4,9,3,No_Pool,321000,12.6791964
1994,Excellent,2,4,8,3,No_Pool,290000,12.5776362
1993,Excellent,2,3,8,3,No_Pool,315000,12.66032792
2005,Excellent,2,3,8,2,No_Pool,252000,12.43718437
2006,Excellent,2,2,6,3,No_Pool,336820,12.72730394
2005,Excellent,1,1,8,3,No_Pool,423000,12.95512746
2006,Excellent,2,3,8,2,No_Pool,290000,12.5776362
2005,Excellent,2,3,7,3,No_Pool,232000,12.35449265
2006,Excellent,2,3,7,2,No_Pool,199000,12.2010601
2006,Excellent,2,2,5,2,No_Pool,198600,12.19904803
2006,Excellent,3,3,11,3,No_Pool,405749,12.91349002
2006,Excellent,2,3,7,2,No_Pool,232600,12.35707552
2006,Good,2,3,8,3,No_Pool,266000,12.49125159
2005,Excellent,2,3,6,2,No_Pool,186500,12.13618652
2005,Excellent,2,3,7,2,No_Pool,200825,12.21018916
2006,Excellent,2,3,6,2,No_Pool,197000,12.19095901
2006,Good,2,2,5,2,No_Pool,185000,12.1281111
2005,Excellent,2,3,6,2,No_Pool,176000,12.07823927
2006,Excellent,2,2,5,2,No_Pool,187750,12.14286657
2005,Excellent,1,3,5,0,No_Pool,139500,11.84581988
2005,Excellent,2,3,6,2,No_Pool,186800,12.1377938
2005,Excellent,1,3,6,0,No_Pool,132000,11.7905572
2005,Excellent,1,3,6,2,No_Pool,142500,11.86709728
2004,Excellent,1,3,5,2,No_Pool,158000,11.97035031
2005,Excellent,2,3,8,2,No_Pool,184000,12.12269104
2005,Excellent,2,3,7,2,No_Pool,184900,12.12757042
1997,Excellent,2,3,7,2,No_Pool,187000,12.1388639
1992,Excellent,2,3,7,2,No_Pool,175900,12.07767093
1992,Excellent,2,3,7,2,No_Pool,248500,12.42319812
1990,Good,2,2,5,2,No_Pool,172000,12.05524976
1991,Good,2,2,5,2,No_Pool,151000,11.92503512
1994,Excellent,2,3,6,2,No_Pool,150000,11.91839057
1966,Typical,1,2,5,1,No_Pool,107000,11.58058411
1965,Good,1,3,6,1,No_Pool,119900,11.69441334
1962,Excellent,1,3,6,2,No_Pool,129500,11.77143616
1963,Typical,2,6,10,2,No_Pool,125000,11.73606902
1977,Typical,2,4,10,2,No_Pool,119500,11.69107165
1962,Good,1,2,6,2,No_Pool,144000,11.87756858
1977,Typical,1,3,6,2,No_Pool,151000,11.92503512
1965,Typical,1,3,5,1,No_Pool,126000,11.74403719
1968,Typical,1,3,5,1,No_Pool,116000,11.66134547
1963,Good,1,2,5,2,No_Pool,133500,11.80185676
1965,Typical,1,3,5,1,No_Pool,120875,11.70251223
1965,Typical,1,3,5,1,No_Pool,137000,11.8277362
1964,Typical,1,3,6,0,No_Pool,124000,11.72803684
1961,Typical,1,3,6,1,No_Pool,135000,11.81303006
1967,Typical,1,3,6,1,No_Pool,129200,11.76911687
1974,Good,2,3,9,2,Good,260000,12.46843691
1991,Excellent,2,4,9,2,No_Pool,260000,12.46843691
1992,Excellent,2,3,9,3,No_Pool,334000,12.71889627
1993,Excellent,2,5,10,3,No_Pool,310000,12.64432758
1992,Excellent,2,4,9,2,No_Pool,268000,12.49874226
1994,Excellent,2,2,5,3,No_Pool,262000,12.47609978
2004,Excellent,1,1,5,2,No_Pool,176400,12.08050942
2005,Excellent,1,1,4,2,No_Pool,197000,12.19095901
2005,Excellent,2,2,4,2,No_Pool,151000,11.92503512
2005,Excellent,2,2,4,2,No_Pool,147400,11.90090526
2005,Excellent,2,2,4,2,No_Pool,149900,11.91772368
2005,Excellent,2,2,4,2,No_Pool,144152,11.87862358
2000,Excellent,2,2,4,2,No_Pool,166000,12.01974307
1999,Excellent,2,3,6,2,No_Pool,183900,12.12214741
2000,Excellent,2,3,6,2,No_Pool,165000,12.01370075
2003,Excellent,2,2,4,2,No_Pool,139000,11.84222921
1997,Excellent,2,3,6,1,No_Pool,200000,12.20607265
2001,Excellent,2,3,6,2,No_Pool,221000,12.30591798
1995,Excellent,1,2,6,2,No_Pool,270000,12.50617724
1977,Typical,1,3,6,2,No_Pool,165000,12.01370075
1980,Good,1,1,4,2,No_Pool,214000,12.27373129
1980,Typical,1,1,4,2,No_Pool,188000,12.14419724
1980,Typical,1,1,4,2,No_Pool,190000,12.15477935
1978,Typical,1,1,4,2,No_Pool,170000,12.04355372
1981,Good,0,0,5,3,No_Pool,385000,12.86099861
1972,Excellent,2,2,6,2,No_Pool,146500,11.89478071
1968,Good,3,4,8,2,No_Pool,170000,12.04355372
1968,Typical,2,3,9,2,No_Pool,262500,12.47800636
1968,Good,2,3,7,2,No_Pool,179900,12.10015642
1968,Typical,2,4,9,2,No_Pool,250000,12.4292162
1972,Good,1,4,8,2,No_Pool,165150,12.01460943
1967,Good,2,3,7,2,No_Pool,164500,12.01066585
1969,Typical,1,3,6,2,No_Pool,140000,11.8493977
1967,Good,2,3,6,1,No_Pool,135500,11.81672692
1968,Good,1,3,6,2,No_Pool,142000,11.86358234
1968,Excellent,1,4,7,2,No_Pool,155000,11.9511804
1968,Typical,1,2,4,2,No_Pool,157500,11.96718074
1968,Good,1,3,5,1,No_Pool,138500,11.8386256
1968,Good,1,3,6,1,No_Pool,140000,11.8493977
1966,Typical,1,3,6,1,No_Pool,124400,11.73125746
1967,Good,1,3,6,1,No_Pool,158000,11.97035031
1965,Good,1,1,6,2,No_Pool,146000,11.8913619
1971,Good,2,4,8,2,No_Pool,190000,12.15477935
1961,Typical,1,3,6,1,No_Pool,136500,11.82407989
1958,Typical,1,3,5,2,No_Pool,129900,11.7745202
1959,Excellent,2,4,8,2,No_Pool,145000,11.88448902
1965,Excellent,2,3,7,1,No_Pool,185900,12.13296417
1964,Typical,1,3,6,1,No_Pool,160000,11.98292909
1964,Excellent,1,3,7,2,No_Pool,167000,12.02574909
1964,Good,1,4,7,2,No_Pool,157500,11.96718074
1958,Typical,1,2,6,1,No_Pool,140000,11.8493977
1958,Typical,1,3,6,2,No_Pool,150000,11.91839057
1960,Excellent,1,3,6,1,No_Pool,151500,11.9283409
1934,Excellent,1,2,4,1,No_Pool,129800,11.77375008
1954,Good,1,2,4,1,No_Pool,137000,11.8277362
1947,Excellent,1,2,5,1,No_Pool,137000,11.8277362
1946,Typical,1,3,5,1,No_Pool,121600,11.70849225
1923,Typical,1,2,4,0,No_Pool,85500,11.35627165
1926,Good,1,1,5,2,No_Pool,79900,11.28853113
1908,Good,1,3,5,2,No_Pool,127000,11.75194237
1961,Typical,1,3,7,2,No_Pool,161000,11.98915964
1952,Excellent,1,2,6,1,No_Pool,146500,11.89478071
1951,Excellent,1,3,7,1,No_Pool,135000,11.81303006
1951,Typical,2,4,7,2,No_Pool,137900,11.83428406
1941,Typical,1,3,5,1,No_Pool,133000,11.79810441
1949,Good,1,3,7,1,No_Pool,137000,11.8277362
1954,Typical,1,2,5,1,No_Pool,121000,11.70354582
1967,Typical,2,4,8,2,No_Pool,119000,11.68687877
1964,Typical,1,3,6,2,No_Pool,172000,12.05524976
1961,Typical,1,2,6,2,No_Pool,98600,11.49882654
1966,Excellent,2,4,8,2,No_Pool,226000,12.32829028
1954,Typical,1,2,5,1,No_Pool,118000,11.6784399
1918,Good,2,4,8,2,Excellent,235000,12.36734079
1963,Typical,1,2,5,2,No_Pool,135000,11.81303006
1962,Typical,1,3,6,2,No_Pool,132500,11.79433792
1959,Typical,1,3,6,1,No_Pool,143000,11.87059991
1957,Good,1,3,6,1,No_Pool,132000,11.7905572
1960,Typical,1,3,7,1,No_Pool,145250,11.88621167
1958,Excellent,1,3,7,2,No_Pool,162000,11.99535161
1956,Excellent,1,3,6,1,No_Pool,148000,11.90496755
1957,Typical,1,2,6,1,No_Pool,141000,11.85651517
1956,Excellent,1,3,6,1,No_Pool,153000,11.9381932
1957,Typical,1,2,6,1,No_Pool,134450,11.80894766
1979,Typical,1,2,4,2,No_Pool,135960,11.820116
1954,Excellent,1,3,6,1,No_Pool,156000,11.95761129
1954,Excellent,1,2,5,2,No_Pool,140000,11.8493977
1952,Excellent,1,2,4,1,No_Pool,139500,11.84581988
1951,Typical,1,2,5,2,No_Pool,155000,11.9511804
1956,Excellent,1,3,6,2,No_Pool,127000,11.75194237
1956,Excellent,1,2,6,1,No_Pool,133500,11.80185676
1955,Good,1,3,6,1,No_Pool,125000,11.73606902
1951,Excellent,1,2,4,1,No_Pool,142000,11.86358234
1941,Excellent,1,3,7,3,No_Pool,167000,12.02574909
1956,Good,1,2,6,2,No_Pool,159000,11.97665948
1925,Typical,2,5,10,3,No_Pool,180000,12.10071213
1947,Excellent,1,3,6,2,No_Pool,127000,11.75194237
1924,Good,2,2,6,1,No_Pool,112000,11.62625415
1930,Excellent,1,2,5,1,No_Pool,99800,11.51092346
1954,Excellent,1,2,4,1,No_Pool,117000,11.66992921
1921,Excellent,1,2,4,1,No_Pool,108480,11.5943211
1929,Fair,1,2,4,2,No_Pool,68000,11.12726298
1900,Excellent,1,1,5,1,No_Pool,86900,11.37251331
1920,Excellent,1,2,5,2,No_Pool,120000,11.69524702
1915,Excellent,2,3,7,2,No_Pool,155500,11.95440101
1910,Typical,1,4,7,2,No_Pool,80000,11.28978191
1915,Typical,1,3,6,3,No_Pool,105000,11.56171563
1900,Typical,2,3,10,2,No_Pool,160000,11.98292909
1936,Good,2,3,7,2,No_Pool,170000,12.04355372
1965,Excellent,2,3,6,2,No_Pool,160000,11.98292909
1966,Typical,1,3,6,2,No_Pool,159950,11.98261655
1963,Typical,1,3,6,1,No_Pool,165000,12.01370075
1962,Typical,1,3,7,2,No_Pool,159000,11.97665948
1962,Excellent,1,3,6,1,No_Pool,147000,11.89818787
1964,Typical,1,2,5,1,No_Pool,115000,11.65268741
1959,Excellent,1,3,6,2,No_Pool,159500,11.9797992
1959,Excellent,1,2,4,1,No_Pool,120000,11.69524702
1957,Typical,1,2,5,1,No_Pool,129900,11.7745202
1961,Typical,2,3,6,2,No_Pool,183000,12.11724143
1959,Good,2,2,5,2,No_Pool,157500,11.96718074
1962,Typical,3,3,9,2,No_Pool,277500,12.53357621
1957,Typical,1,2,6,1,No_Pool,207500,12.24288662
1950,Good,1,3,6,1,No_Pool,147500,11.90158345
1949,Typical,1,4,6,0,No_Pool,135000,11.81303006
1950,Typical,1,2,5,2,No_Pool,109500,11.60367983
1950,Typical,1,2,4,2,No_Pool,109900,11.60732614
1959,Typical,1,3,6,1,No_Pool,133700,11.80335376
1950,Fair,2,2,6,2,No_Pool,81400,11.30713055
1949,Fair,2,2,6,2,No_Pool,87500,11.37939407
1950,Good,2,2,6,2,No_Pool,93500,11.44571672
1960,Typical,2,4,8,0,No_Pool,119000,11.68687877
1959,Excellent,1,3,6,1,No_Pool,141000,11.85651517
1961,Typical,1,3,6,1,No_Pool,146000,11.8913619
1966,Typical,1,3,6,2,No_Pool,155000,11.9511804
1962,Typical,1,3,6,1,No_Pool,134500,11.80931948
1962,Good,1,3,6,2,No_Pool,120000,11.69524702
1962,Good,1,3,5,1,No_Pool,105000,11.56171563
1962,Typical,1,3,6,0,No_Pool,124000,11.72803684
1900,Excellent,2,5,8,2,No_Pool,169000,12.03765399
1925,Fair,1,3,8,1,No_Pool,107000,11.58058411
1948,Good,1,3,6,1,No_Pool,135000,11.81303006
1920,Typical,1,4,9,1,No_Pool,111500,11.62177987
1900,Excellent,1,3,7,2,No_Pool,156500,11.96081129
1925,Excellent,1,3,6,2,No_Pool,178000,12.08953883
1900,Good,1,4,7,2,No_Pool,139900,11.84868316
1930,Typical,1,2,5,1,No_Pool,105000,11.56171563
1930,Excellent,1,2,5,1,No_Pool,110000,11.60823564
1900,Good,2,4,9,2,No_Pool,111500,11.62177987
1924,Good,1,2,5,1,No_Pool,108000,11.58988651
1925,Typical,1,2,5,1,No_Pool,111500,11.62177987
1880,Typical,1,3,8,1,No_Pool,124000,11.72803684
1950,Excellent,1,2,5,1,No_Pool,105000,11.56171563
1920,Typical,1,2,6,2,No_Pool,116000,11.66134547
1905,Good,1,2,7,1,No_Pool,96900,11.4814348
1955,Typical,1,3,5,2,No_Pool,135500,11.81672692
1924,Excellent,1,5,7,2,No_Pool,139000,11.84222921
1921,Typical,1,1,3,1,No_Pool,61500,11.02679245
1945,Typical,1,3,5,1,No_Pool,120000,11.69524702
1955,Excellent,1,3,6,1,No_Pool,126175,11.74542511
1920,Good,1,2,5,1,No_Pool,64000,11.06663836
1910,Good,2,4,9,1,No_Pool,137000,11.8277362
1900,Fair,2,4,8,3,No_Pool,87000,11.3736634
1914,Fair,1,2,6,2,No_Pool,163000,12.00150548
1910,Excellent,2,5,9,2,No_Pool,155000,11.9511804
1900,Good,1,3,6,1,No_Pool,79000,11.27720313
1916,Excellent,1,3,7,1,No_Pool,144000,11.87756858
1910,Excellent,1,3,7,1,No_Pool,114504,11.64836504
1920,Excellent,1,4,8,2,No_Pool,157000,11.96400108
1923,Typical,1,4,7,1,No_Pool,125000,11.73606902
1892,Excellent,2,4,12,3,No_Pool,475000,13.07107008
1920,Good,2,2,8,0,No_Pool,93500,11.44571672
1958,Excellent,1,3,5,2,No_Pool,125000,11.73606902
1918,Fair,1,2,5,0,No_Pool,64500,11.0744205
1941,Typical,1,2,4,0,No_Pool,100000,11.51292546
1939,Good,1,3,6,1,No_Pool,140200,11.85082525
1924,Typical,1,2,9,1,No_Pool,202500,12.21849517
1947,Excellent,2,3,7,2,No_Pool,159000,11.97665948
1939,Typical,1,3,5,2,No_Pool,119900,11.69441334
1934,Typical,1,3,6,2,No_Pool,114500,11.6483301
1936,Good,1,3,7,1,No_Pool,115000,11.65268741
1930,Excellent,1,3,6,1,No_Pool,75000,11.22524339
1925,Typical,1,3,6,1,No_Pool,88000,11.38509209
1947,Good,1,2,3,0,No_Pool,80500,11.29601246
1928,Excellent,1,3,8,1,No_Pool,149000,11.91170158
1930,Good,1,3,7,1,No_Pool,110000,11.60823564
1925,Good,1,2,5,2,No_Pool,110500,11.6127708
1921,Good,1,2,4,1,No_Pool,89000,11.39639165
1922,Typical,1,2,5,1,No_Pool,113000,11.6351431
1925,Typical,1,2,4,1,No_Pool,109000,11.59910316
1962,Typical,2,5,8,2,No_Pool,220000,12.30138283
1970,Typical,1,3,6,2,No_Pool,129000,11.76756768
1910,Good,1,2,5,1,No_Pool,117000,11.66992921
1941,Fair,1,2,4,0,No_Pool,52500,10.86856845
1924,Poor,2,3,7,2,No_Pool,107000,11.58058411
1910,Good,1,3,7,1,No_Pool,116500,11.66564655
1919,Excellent,1,2,4,0,No_Pool,72000,11.1844214
1937,Typical,2,3,7,1,No_Pool,119500,11.69107165
1938,Excellent,1,2,6,1,No_Pool,125500,11.74006104
1922,Fair,1,3,6,1,No_Pool,91000,11.41861479
1935,Good,1,2,5,0,No_Pool,84500,11.34450681
1930,Typical,1,3,6,1,No_Pool,90000,11.40756495
1951,Typical,1,3,7,1,No_Pool,137500,11.8313792
1964,Typical,2,4,8,2,No_Pool,150000,11.91839057
1950,Typical,1,3,7,2,No_Pool,131000,11.7829526
1958,Excellent,1,3,6,1,No_Pool,130000,11.77528973
1935,Typical,1,2,6,1,No_Pool,125000,11.73606902
1936,Good,1,2,4,1,No_Pool,80000,11.28978191
2004,Excellent,2,2,4,1,No_Pool,157000,11.96400108
1963,Good,1,3,6,2,No_Pool,148000,11.90496755
1967,Typical,2,2,6,2,No_Pool,90000,11.40756495
1963,Typical,1,3,6,1,No_Pool,154500,11.94794938
1967,Typical,1,3,6,2,No_Pool,153600,11.9421071
1966,Excellent,1,3,6,2,No_Pool,164500,12.01066585
1964,Typical,1,2,4,1,No_Pool,132000,11.7905572
1966,Good,1,3,6,1,No_Pool,142500,11.86709728
1968,Typical,1,3,7,1,No_Pool,158000,11.97035031
1978,Typical,1,3,6,2,No_Pool,149500,11.91505167
1967,Typical,1,3,7,2,No_Pool,165000,12.01370075
1968,Good,2,3,7,2,No_Pool,180000,12.10071213
1978,Fair,1,3,6,2,No_Pool,160500,11.98604922
1977,Typical,2,6,10,2,No_Pool,156500,11.96081129
1977,Typical,2,6,10,2,No_Pool,157000,11.96400108
1958,Excellent,2,4,8,2,No_Pool,172500,12.05815252
1957,Excellent,2,3,8,2,No_Pool,155000,11.9511804
1955,Typical,1,3,6,2,No_Pool,170000,12.04355372
1924,Fair,1,2,5,1,No_Pool,105000,11.56171563
1965,Excellent,0,0,3,1,No_Pool,145000,11.88448902
1956,Good,1,3,6,2,No_Pool,168000,12.03171926
1967,Typical,1,2,6,2,No_Pool,278000,12.53537639
1963,Excellent,1,1,4,2,No_Pool,164000,12.00762171
1953,Typical,2,3,7,2,No_Pool,225000,12.32385568
1971,Excellent,1,2,4,2,No_Pool,130000,11.77528973
1974,Typical,1,3,5,2,No_Pool,142500,11.86709728
1980,Typical,2,2,7,1,No_Pool,148400,11.90766661
1986,Good,1,2,6,2,No_Pool,190000,12.15477935
1954,Excellent,1,3,6,2,No_Pool,146000,11.8913619
1942,Excellent,1,3,6,1,No_Pool,128000,11.75978554
1948,Excellent,3,3,8,1,No_Pool,225000,12.32385568
1966,Typical,2,4,8,2,Good,274970,12.52441728
1928,Excellent,2,4,8,3,No_Pool,235000,12.36734079
1935,Good,3,5,7,2,No_Pool,415000,12.9360338
1962,Excellent,2,3,6,2,No_Pool,182000,12.11176197
1952,Good,1,3,7,2,No_Pool,135000,11.81303006
1955,Good,1,3,6,1,No_Pool,137000,11.8277362
1954,Good,2,4,7,1,No_Pool,136900,11.82700601
1953,Typical,1,5,7,1,No_Pool,149900,11.91772368
1952,Fair,1,2,6,1,No_Pool,123500,11.72399644
1954,Good,1,3,5,0,No_Pool,93000,11.44035477
1948,Fair,1,4,7,1,No_Pool,91500,11.42409425
1985,Typical,2,3,5,2,No_Pool,180000,12.10071213
1989,Excellent,2,4,9,2,No_Pool,209000,12.25008953
1993,Excellent,2,3,8,2,No_Pool,215000,12.27839331
